64
2004 08 19 50.3228
2004 08 20 54.3227
2004 08 23 54.8694
2004 08 24 52.5974
2004 08 25 53.1641
2004 08 26 54.1221
2004 08 27 53.2393
2004 08 30 51.1629
2004 08 31 51.3435
2004 09 01 50.2802
2004 09 02 50.9122
2004 09 03 50.1598
2004 09 07 50.9473
2004 09 08 51.3084
2004 09 09 51.3134
2004 09 10 52.8281
2004 09 13 53.9164
2004 09 14 55.9176
2004 09 15 56.1734
2004 09 16 57.1615
2004 09 17 58.9269
2004 09 20 59.8648
2004 09 21 59.1024
2004 09 22 59.3733
2004 09 23 60.5971
2004 09 24 60.1005
2004 09 27 59.3131
2004 09 28 63.6264
2004 09 29 65.7429
2004 09 30 65.0007
2004 10 01 66.4953
2004 10 04 67.7391
2004 10 05 69.3992
2004 10 06 68.7522
2004 10 07 69.6400
2004 10 08 69.0782
2004 10 11 67.8394
2004 10 12 68.9127
2004 10 13 70.6681
2004 10 14 71.2198
2004 10 15 72.2781
2004 10 18 74.8109
2004 10 19 74.1990
2004 10 20 70.4625
2004 10 21 74.9213
2004 10 22 86.4820
2004 10 25 93.9901
2004 10 26 91.1815
2004 10 27 93.2729
2004 10 28 96.9493
2004 10 29 95.6152
2004 11 01 98.3185
2004 11 02 97.7367
2004 11 03 96.1317
2004 11 04 92.6360
2004 11 05 84.9372
2004 11 08 86.5421
2004 11 09 84.6112
2004 11 10 84.1899
2004 11 11 91.7934
2004 11 12 91.2818
2004 11 15 92.7212
2004 11 16 86.5396
2004 11 17 86.5171
