1024
2004 08 19 50.3228
2004 08 20 54.3227
2004 08 23 54.8694
2004 08 24 52.5974
2004 08 25 53.1641
2004 08 26 54.1221
2004 08 27 53.2393
2004 08 30 51.1629
2004 08 31 51.3435
2004 09 01 50.2802
2004 09 02 50.9122
2004 09 03 50.1598
2004 09 07 50.9473
2004 09 08 51.3084
2004 09 09 51.3134
2004 09 10 52.8281
2004 09 13 53.9164
2004 09 14 55.9176
2004 09 15 56.1734
2004 09 16 57.1615
2004 09 17 58.9269
2004 09 20 59.8648
2004 09 21 59.1024
2004 09 22 59.3733
2004 09 23 60.5971
2004 09 24 60.1005
2004 09 27 59.3131
2004 09 28 63.6264
2004 09 29 65.7429
2004 09 30 65.0007
2004 10 01 66.4953
2004 10 04 67.7391
2004 10 05 69.3992
2004 10 06 68.7522
2004 10 07 69.6400
2004 10 08 69.0782
2004 10 11 67.8394
2004 10 12 68.9127
2004 10 13 70.6681
2004 10 14 71.2198
2004 10 15 72.2781
2004 10 18 74.8109
2004 10 19 74.1990
2004 10 20 70.4625
2004 10 21 74.9213
2004 10 22 86.4820
2004 10 25 93.9901
2004 10 26 91.1815
2004 10 27 93.2729
2004 10 28 96.9493
2004 10 29 95.6152
2004 11 01 98.3185
2004 11 02 97.7367
2004 11 03 96.1317
2004 11 04 92.6360
2004 11 05 84.9372
2004 11 08 86.5421
2004 11 09 84.6112
2004 11 10 84.1899
2004 11 11 91.7934
2004 11 12 91.2818
2004 11 15 92.7212
2004 11 16 86.5396
2004 11 17 86.5171
2004 11 18 84.0294
2004 11 19 84.9623
2004 11 22 82.8056
2004 11 23 84.0194
2004 11 24 87.6506
2004 11 26 89.9727
2004 11 29 90.8053
2004 11 30 91.2717
2004 12 01 90.2586
2004 12 02 89.9778
2004 12 03 90.4793
2004 12 06 88.4179
2004 12 07 85.9804
2004 12 08 85.2532
2004 12 09 86.9835
2004 12 10 86.0908
2004 12 13 85.4889
2004 12 14 89.6217
2004 12 15 90.1683
2004 12 16 88.5082
2004 12 17 90.3188
2004 12 20 92.7965
2004 12 21 92.1595
2004 12 22 93.4384
2004 12 23 94.2409
2004 12 27 96.2521
2004 12 28 96.6784
2004 12 29 96.7487
2004 12 30 99.1059
2004 12 31 96.6935
2005 01 03 101.6688
2005 01 04 97.5511
2005 01 05 97.0546
2005 01 06 94.5669
2005 01 07 97.2251
2005 01 10 97.8320
2005 01 11 97.0696
2005 01 12 97.9925
2005 01 13 97.9674
2005 01 14 100.2946
2005 01 18 102.2657
2005 01 19 98.9555
2005 01 20 97.2602
2005 01 21 94.4315
2005 01 24 90.6398
2005 01 25 88.8342
2005 01 26 94.9130
2005 01 27 94.3312
2005 01 28 95.4647
2005 01 31 98.1129
2005 02 01 96.2471
2005 02 02 103.2989
2005 02 03 105.7565
2005 02 04 102.4964
2005 02 07 98.3185
2005 02 08 99.6275
2005 02 09 96.0866
2005 02 10 94.2810
2005 02 11 93.9901
2005 02 14 96.7938
2005 02 15 97.9173
2005 02 16 99.5122
2005 02 17 99.2564
2005 02 18 99.2815
2005 02 22 95.9813
2005 02 23 97.2753
2005 02 24 94.7374
2005 02 25 93.2228
2005 02 28 94.2861
2005 03 01 93.3181
2005 03 02 92.8767
2005 03 03 93.7920
2005 03 04 93.2378
2005 03 07 94.6973
2005 03 08 92.8867
2005 03 09 90.9558
2005 03 10 90.2687
2005 03 11 89.1753
2005 03 14 87.7659
2005 03 15 89.5815
2005 03 16 88.0719
2005 03 17 89.9226
2005 03 18 90.2987
2005 03 21 90.7200
2005 03 22 89.5765
2005 03 23 89.7671
2005 03 24 89.9025
2005 03 28 90.9909
2005 03 29 90.0630
2005 03 30 90.5044
2005 03 31 90.5345
2005 04 01 90.2987
2005 04 04 92.9319
2005 04 05 94.5769
2005 04 06 94.9030
2005 04 07 97.1800
2005 04 08 96.3223
2005 04 11 96.9142
2005 04 12 97.2778
2005 04 13 96.7637
2005 04 14 96.0214
2005 04 15 92.7864
2005 04 18 93.7745
2005 04 19 95.9963
2005 04 20 99.3567
2005 04 21 102.6920
2005 04 22 108.2391
2005 04 25 112.1111
2005 04 26 109.7137
2005 04 27 110.2303
2005 04 28 110.0648
2005 04 29 110.3406
2005 05 02 111.4892
2005 05 03 113.4452
2005 05 04 114.6038
2005 05 05 113.8414
2005 05 06 114.3630
2005 05 09 113.3599
2005 05 10 114.2527
2005 05 11 116.0031
2005 05 12 114.7141
2005 05 13 114.9749
2005 05 16 115.8827
2005 05 17 116.9259
2005 05 18 119.9503
2005 05 19 119.9603
2005 05 20 121.1791
2005 05 23 128.1205
2005 05 24 128.3963
2005 05 25 130.8088
2005 05 26 130.0013
2005 05 27 133.4118
2005 05 31 139.0643
2005 06 01 144.4459
2005 06 02 144.3957
2005 06 03 140.5639
2005 06 06 145.9204
2005 06 07 147.0138
2005 06 08 140.2128
2005 06 09 143.5983
2005 06 10 141.6874
2005 06 13 141.8128
2005 06 14 139.6060
2005 06 15 137.8255
2005 06 16 139.1495
2005 06 17 140.5840
2005 06 20 143.7939
2005 06 21 144.3656
2005 06 22 145.0979
2005 06 23 145.3035
2005 06 24 149.0852
2005 06 27 152.5208
2005 06 28 151.4676
2005 06 29 146.8132
2005 06 30 147.5304
2005 07 01 146.0759
2005 07 05 148.3128
2005 07 06 146.2138
2005 07 07 148.2276
2005 07 08 148.5736
2005 07 11 147.1292
2005 07 12 146.3437
2005 07 13 149.8927
2005 07 14 150.9108
2005 07 15 151.0613
2005 07 18 150.2338
2005 07 19 155.4298
2005 07 20 156.4830
2005 07 21 157.4561
2005 07 22 151.6682
2005 07 25 148.3830
2005 07 26 148.5034
2005 07 27 148.9247
2005 07 28 147.2044
2005 07 29 144.3255
2005 08 01 146.2564
2005 08 02 150.0582
2005 08 03 149.1103
2005 08 04 149.3260
2005 08 05 146.6276
2005 08 08 146.0759
2005 08 09 146.2364
2005 08 10 143.2823
2005 08 11 142.4648
2005 08 12 145.3091
2005 08 15 142.4397
2005 08 16 143.2673
2005 08 17 142.9914
2005 08 18 140.4285
2005 08 19 140.4335
2005 08 22 137.4292
2005 08 23 140.2229
2005 08 24 141.7225
2005 08 25 141.7325
2005 08 26 142.2290
2005 08 29 144.6716
2005 08 30 144.0798
2005 08 31 143.4428
2005 09 01 143.5682
2005 09 02 144.6716
2005 09 06 143.9995
2005 09 07 147.8915
2005 09 08 148.1523
2005 09 09 150.0081
2005 09 12 155.3495
2005 09 13 156.3226
2005 09 14 151.9691
2005 09 15 151.7785
2005 09 16 150.5648
2005 09 19 152.3653
2005 09 20 154.4317
2005 09 21 156.4329
2005 09 22 156.1671
2005 09 23 158.1683
2005 09 26 157.6266
2005 09 27 157.4561
2005 09 28 153.4738
2005 09 29 155.2894
2005 09 30 158.7200
2005 10 03 159.8334
2005 10 04 155.9815
2005 10 05 155.8361
2005 10 06 156.8592
2005 10 07 156.9796
2005 10 10 155.8060
2005 10 11 153.5239
2005 10 12 150.9510
2005 10 13 149.1805
2005 10 14 148.5285
2005 10 17 152.9722
2005 10 18 152.1095
2005 10 19 154.8279
2005 10 20 152.0694
2005 10 21 170.4762
2005 10 24 174.8648
2005 10 25 173.9921
2005 10 26 178.2703
2005 10 27 177.0766
2005 10 28 179.6395
2005 10 31 186.6462
2005 11 01 190.2774
2005 11 02 190.4278
2005 11 03 193.5725
2005 11 04 195.8195
2005 11 07 198.1266
2005 11 08 195.5537
2005 11 09 190.1620
2005 11 10 196.1555
2005 11 11 195.8044
2005 11 14 199.0996
2005 11 15 197.0081
2005 11 16 199.6914
2005 11 17 202.3496
2005 11 18 200.7246
2005 11 21 205.3138
2005 11 22 208.8798
2005 11 23 212.0847
2005 11 25 214.9736
2005 11 28 212.3956
2005 11 29 202.3948
2005 11 30 203.0831
2005 12 01 207.6862
2005 12 02 209.4967
2005 12 05 203.5533
2005 12 06 202.8963
2005 12 07 202.7358
2005 12 08 205.9608
2005 12 09 205.2335
2005 12 12 206.9448
2005 12 13 209.3914
2005 12 14 210.1286
2005 12 15 211.9192
2005 12 16 215.7410
2005 12 19 212.9574
2005 12 20 215.5353
2005 12 21 213.8251
2005 12 22 216.6889
2005 12 23 216.1322
2005 12 27 212.9774
2005 12 28 214.0056
2005 12 29 210.7255
2005 12 30 208.0723
2006 01 03 218.2888
2006 01 04 223.3093
2006 01 05 226.3186
2006 01 06 233.5509
2006 01 09 234.1729
2006 01 10 235.6073
2006 01 11 236.5452
2006 01 12 232.5328
2006 01 13 233.8469
2006 01 17 234.2782
2006 01 18 223.1438
2006 01 19 218.8982
2006 01 20 200.3485
2006 01 23 214.4119
2006 01 24 222.2009
2006 01 25 217.1704
2006 01 26 217.8048
2006 01 27 217.4161
2006 01 30 214.0708
2006 01 31 216.9999
2006 02 01 201.5120
2006 02 02 198.6332
2006 02 03 191.3682
2006 02 06 193.1462
2006 02 07 184.5296
2006 02 08 185.1114
2006 02 09 179.9405
2006 02 10 181.8664
2006 02 13 173.3852
2006 02 14 172.1915
2006 02 15 171.7201
2006 02 16 183.7974
2006 02 17 184.9459
2006 02 21 183.8626
2006 02 22 183.3109
2006 02 23 189.6203
2006 02 24 189.2843
2006 02 27 195.7919
2006 02 28 181.8714
2006 03 01 182.9648
2006 03 02 188.8078
2006 03 03 189.6755
2006 03 06 184.6199
2006 03 07 182.7893
2006 03 08 177.4879
2006 03 09 172.0310
2006 03 10 169.2725
2006 03 13 169.0518
2006 03 14 176.1237
2006 03 15 172.7834
2006 03 16 169.9095
2006 03 17 170.4211
2006 03 20 174.6341
2006 03 21 170.4863
2006 03 22 170.6367
2006 03 23 171.4743
2006 03 24 183.4663
2006 03 27 185.4174
2006 03 28 189.1840
2006 03 29 198.1015
2006 03 30 194.8214
2006 03 31 195.6038
2006 04 03 195.4533
2006 04 04 202.7960
2006 04 05 204.6267
2006 04 06 206.2266
2006 04 07 203.7088
2006 04 10 208.8347
2006 04 11 205.4642
2006 04 12 205.1081
2006 04 13 201.7026
2006 04 17 204.0399
2006 04 18 202.7459
2006 04 19 205.8855
2006 04 20 208.1425
2006 04 21 219.2267
2006 04 24 220.9320
2006 04 25 214.2413
2006 04 26 213.6445
2006 04 27 210.6653
2006 04 28 209.6171
2006 05 01 200.0676
2006 05 02 198.0112
2006 05 03 197.6953
2006 05 04 197.9862
2006 05 05 197.7605
2006 05 08 198.0012
2006 05 09 205.0329
2006 05 10 202.1139
2006 05 11 194.0992
2006 05 12 187.6442
2006 05 15 188.6824
2006 05 16 186.2249
2006 05 17 187.8298
2006 05 18 186.0694
2006 05 19 185.5829
2006 05 22 186.0493
2006 05 23 188.3715
2006 05 24 191.2153
2006 05 25 192.0880
2006 05 26 191.2654
2006 05 30 186.5458
2006 05 31 186.4857
2006 06 01 191.9024
2006 06 02 190.3075
2006 06 05 187.7997
2006 06 06 195.5988
2006 06 07 193.8534
2006 06 08 197.2589
2006 06 09 194.7464
2006 06 12 191.3607
2006 06 13 193.8609
2006 06 14 192.7901
2006 06 15 196.1054
2006 06 16 195.9549
2006 06 19 194.6709
2006 06 20 194.1844
2006 06 21 201.6876
2006 06 22 200.5942
2006 06 23 203.0568
2006 06 26 202.7358
2006 06 27 201.7829
2006 06 28 203.6838
2006 06 29 209.5519
2006 06 30 210.3142
2006 07 03 212.2552
2006 07 05 211.3825
2006 07 06 212.2502
2006 07 07 210.8760
2006 07 10 209.7475
2006 07 11 212.9373
2006 07 12 209.2710
2006 07 13 205.0480
2006 07 14 202.3747
2006 07 17 204.5765
2006 07 18 202.1490
2006 07 19 200.1177
2006 07 20 194.1594
2006 07 21 195.6580
2006 07 24 196.0552
2006 07 25 195.2828
2006 07 26 193.3468
2006 07 27 191.7920
2006 07 28 194.6609
2006 07 31 193.8985
2006 08 01 188.3364
2006 08 02 184.1836
2006 08 03 188.2762
2006 08 04 187.5038
2006 08 07 189.5602
2006 08 08 191.0899
2006 08 09 189.0536
2006 08 10 187.6793
2006 08 11 184.8205
2006 08 14 185.2870
2006 08 15 191.0748
2006 08 16 194.4603
2006 08 17 193.4973
2006 08 18 192.2735
2006 08 21 189.2341
2006 08 22 189.7307
2006 08 23 187.2932
2006 08 24 187.4436
2006 08 25 187.2079
2006 08 28 191.0648
2006 08 29 190.0617
2006 08 30 190.9645
2006 08 31 189.8511
2006 09 01 189.8862
2006 09 05 192.7751
2006 09 06 190.6585
2006 09 07 189.8310
2006 09 08 189.5100
2006 09 11 192.6397
2006 09 12 196.5568
2006 09 13 203.9145
2006 09 14 202.6155
2006 09 15 205.5746
2006 09 18 207.9870
2006 09 19 202.5302
2006 09 20 199.1146
2006 09 21 204.0549
2006 09 22 202.5151
2006 09 25 202.6155
2006 09 26 204.0649
2006 09 27 202.0838
2006 09 28 202.4148
2006 09 29 201.5722
2006 10 02 201.3415
2006 10 03 202.6455
2006 10 04 208.4936
2006 10 05 206.5426
2006 10 06 210.9010
2006 10 09 215.1642
2006 10 10 213.9856
2006 10 11 213.9103
2006 10 12 214.3818
2006 10 13 214.3116
2006 10 16 211.5280
2006 10 17 210.9712
2006 10 18 210.3042
2006 10 19 213.6896
2006 10 20 230.5467
2006 10 23 241.1344
2006 10 24 237.3878
2006 10 25 244.0539
2006 10 26 243.3010
2006 10 27 238.3357
2006 10 30 239.0228
2006 10 31 238.9326
2006 11 01 234.4738
2006 11 02 235.6825
2006 11 03 236.6295
2006 11 06 239.2134
